customer_id,age,gender,city,occupation,annual_income,card_type,credit_limit,join_date
C00729,59,F,Hyderabad,Salaried,91941.41,Signature,1000000,2023-10-26
C00730,21,F,Chennai,Business Owner,87712.66,Gold,250000,2022-05-08
C00731,23,M,Lucknow,Business Owner,63888.19,Platinum,500000,2019-06-21
C00732,56,F,Bangalore,Self Employed,124195.49,Gold,250000,2023-09-19
C00733,52,M,Delhi,Salaried,47041.6,Platinum,500000,2022-09-02
C00734,43,F,Pune,Salaried,15000.0,Gold,250000,2023-03-06
C00735,56,M,Ahmedabad,Retired,92772.71,Gold,250000,2021-08-30
C00736,52,M,Delhi,Salaried,38857.34,Signature,1000000,2024-03-22
C00737,35,M,Hyderabad,Business Owner,28951.93,Gold,250000,2020-05-16
C00738,45,M,Mumbai,Salaried,32401.13,Silver,100000,2020-01-27
C00739,34,F,Bangalore,Student,72667.43,Gold,250000,2023-01-08
C00740,63,M,Chennai,Business Owner,102756.74,Gold,250000,2020-03-17
C00741,54,F,Bangalore,Salaried,44811.39,Platinum,500000,2021-12-28
C00742,60,M,Jaipur,Business Owner,102933.16,Gold,250000,2022-12-20
C00743,42,F,Delhi,Self Employed,84364.56,Silver,100000,2022-12-16
C00744,21,M,Chennai,Salaried,90387.27,Silver,100000,2020-05-27
C00745,47,F,Pune,Salaried,112865.73,Platinum,500000,2022-02-02
C00746,54,M,Delhi,Salaried,25776.04,Silver,100000,2021-05-23
C00747,38,M,Mumbai,Student,119860.31,Gold,250000,2019-07-08
C00748,50,M,Hyderabad,Business Owner,60032.27,Platinum,500000,2021-04-05
C00749,62,F,Chennai,Student,19015.08,Platinum,500000,2021-12-27
C00750,49,F,Lucknow,Salaried,84431.6,Platinum,500000,2024-02-13
C00751,26,F,Delhi,Salaried,100054.75,Silver,100000,2021-12-24
C00752,27,M,Bangalore,Salaried,55072.87,Silver,100000,2024-01-29
C00753,49,M,Mumbai,Salaried,15000.0,Silver,100000,2023-04-16
C00754,37,M,Ahmedabad,Salaried,67417.91,Silver,100000,2020-04-15
C00755,39,M,Pune,Salaried,67229.76,Platinum,500000,2023-04-01
C00756,36,F,Delhi,Student,31276.33,Silver,100000,2023-06-24
C00757,43,M,Chennai,Self Employed,71605.68,Gold,250000,2022-03-31
C00758,36,F,Mumbai,Salaried,77288.12,Silver,100000,2020-10-20
C00759,57,M,Kolkata,Salaried,84338.32,Gold,250000,2019-05-09
C00760,39,M,Hyderabad,Salaried,100564.36,Gold,250000,2019-02-14
C00761,27,F,Mumbai,Self Employed,97046.54,Platinum,500000,2022-05-27
C00762,53,M,Lucknow,Self Employed,101804.43,Gold,250000,2021-03-16
C00763,23,F,Lucknow,Business Owner,58587.78,Signature,1000000,2023-08-14
C00764,38,M,Chennai,Business Owner,60070.65,Signature,1000000,2020-09-08
C00765,59,M,Delhi,Salaried,104181.43,Gold,250000,2021-07-05
C00766,62,F,Jaipur,Business Owner,82540.79,Gold,250000,2023-10-06
C00767,47,M,Chennai,Business Owner,43346.1,Gold,250000,2023-01-05
C00768,33,M,Lucknow,Salaried,88473.37,Silver,100000,2022-05-23
C00769,30,M,Ahmedabad,Salaried,44820.39,Silver,100000,2019-02-10
C00770,53,F,Jaipur,Salaried,110633.23,Silver,100000,2019-08-17
C00771,44,F,Lucknow,Self Employed,84187.51,Silver,100000,2020-01-03
C00772,41,F,Delhi,Salaried,63595.84,Gold,250000,2021-07-13
C00773,40,M,Chennai,Retired,62612.74,Gold,250000,2022-12-27
C00774,40,F,Jaipur,Salaried,87871.07,Gold,250000,2020-07-12
C00775,47,M,Lucknow,Salaried,24018.98,Platinum,500000,2024-05-25
C00776,48,M,Mumbai,Retired,64111.58,Gold,250000,2023-02-12
C00777,39,F,Delhi,Student,115400.09,Platinum,500000,2021-04-10
C00778,55,F,Hyderabad,Salaried,81940.84,Signature,1000000,2021-05-17
C00779,56,M,Pune,Self Employed,82880.22,Gold,250000,2020-07-14
C00780,28,F,Chennai,Salaried,81389.19,Platinum,500000,2021-05-09
C00781,61,F,Chennai,Salaried,59772.5,Gold,250000,2022-03-30
C00782,24,F,Delhi,Student,62580.17,Platinum,500000,2020-04-03
C00783,64,M,Chennai,Salaried,137927.74,Gold,250000,2021-01-17
C00784,62,M,Delhi,Student,90462.89,Signature,1000000,2022-01-07
C00785,22,F,Chennai,Salaried,84218.02,Gold,250000,2022-07-15
C00786,39,M,Chennai,Salaried,48381.22,Silver,100000,2023-03-13
C00787,32,F,Bangalore,Salaried,80853.57,Silver,100000,2021-12-30
C00788,47,F,Kolkata,Salaried,102532.89,Platinum,500000,2019-12-23
C00789,23,M,Pune,Salaried,85458.83,Gold,250000,2022-07-18
C00790,41,F,Ahmedabad,Retired,44971.55,Platinum,500000,2021-06-07
C00791,55,M,Mumbai,Salaried,37401.24,Gold,250000,2024-01-04
C00792,37,F,Delhi,Business Owner,43116.55,Silver,100000,2021-08-15
C00793,24,F,Kolkata,Salaried,86414.25,Platinum,500000,2022-02-18
C00794,32,M,Bangalore,Business Owner,44249.34,Platinum,500000,2021-05-15
C00795,32,F,Kolkata,Student,164561.7,Silver,100000,2022-08-25
C00796,28,M,Pune,Self Employed,36295.18,Platinum,500000,2021-05-23
C00797,42,M,Jaipur,Salaried,15000.0,Signature,1000000,2019-08-04
C00798,58,M,Lucknow,Retired,92532.98,Platinum,500000,2023-09-21
C00799,26,F,Kolkata,Business Owner,119301.34,Gold,250000,2019-09-23
C00800,41,M,Mumbai,Salaried,80819.44,Silver,100000,2019-02-08
C00801,52,F,Hyderabad,Salaried,91533.8,Gold,250000,2023-11-05
C00802,60,F,Hyderabad,Salaried,53937.34,Platinum,500000,2020-04-21
C00803,41,M,Mumbai,Salaried,57500.36,Gold,250000,2020-08-18
C00804,38,F,Kolkata,Salaried,62204.58,Silver,100000,2019-03-29
C00805,31,F,Chennai,Student,75580.4,Gold,250000,2020-06-08
C00806,38,M,Pune,Salaried,101817.77,Gold,250000,2022-07-22
C00807,32,M,Bangalore,Salaried,96208.86,Gold,250000,2022-12-08
C00808,46,M,Mumbai,Salaried,69087.92,Gold,250000,2020-11-28
C00809,48,F,Lucknow,Student,103934.54,Gold,250000,2020-09-30
C00810,32,F,Jaipur,Salaried,73088.63,Silver,100000,2021-07-24
C00811,57,M,Mumbai,Student,28858.99,Platinum,500000,2022-04-07
C00812,27,M,Chennai,Self Employed,74987.02,Platinum,500000,2020-02-20
C00813,21,M,Delhi,Retired,89948.66,Signature,1000000,2023-08-14
C00814,60,M,Chennai,Student,40355.1,Silver,100000,2020-09-26
C00815,51,M,Kolkata,Retired,109335.02,Platinum,500000,2023-10-22
C00816,48,F,Mumbai,Self Employed,63270.43,Platinum,500000,2019-07-16
C00817,62,M,Delhi,Salaried,110994.19,Silver,100000,2020-02-26
C00818,61,F,Jaipur,Salaried,68444.04,Platinum,500000,2021-02-06
C00819,35,F,Mumbai,Salaried,65153.32,Silver,100000,2022-11-20
C00820,56,M,Kolkata,Salaried,51253.71,Signature,1000000,2021-08-29
C00821,38,F,Chennai,Business Owner,78830.24,Gold,250000,2019-08-14
C00822,35,M,Kolkata,Salaried,119959.27,Silver,100000,2022-09-21
C00823,21,F,Lucknow,Self Employed,56356.16,Gold,250000,2021-05-08
C00824,46,F,Chennai,Self Employed,38805.8,Gold,250000,2019-10-21
C00825,29,F,Ahmedabad,Salaried,23949.44,Signature,1000000,2023-11-03
C00826,63,M,Lucknow,Business Owner,86125.52,Gold,250000,2023-10-18
C00827,33,M,Bangalore,Self Employed,66077.89,Gold,250000,2021-09-30
C00828,42,M,Delhi,Salaried,103148.26,Platinum,500000,2021-01-23
C00829,41,M,Chennai,Salaried,99704.99,Silver,100000,2024-02-22
C00830,48,M,Mumbai,Student,63486.07,Silver,100000,2021-07-05
C00831,39,F,Bangalore,Business Owner,41461.92,Silver,100000,2021-05-17
C00832,27,M,Mumbai,Student,51883.3,Silver,100000,2022-02-14
C00833,30,M,Pune,Salaried,15000.0,Silver,100000,2024-03-28
C00834,41,F,Kolkata,Self Employed,54948.13,Silver,100000,2020-08-26
C00835,29,M,Chennai,Business Owner,59473.46,Signature,1000000,2022-04-09
C00836,33,F,Delhi,Retired,31726.12,Platinum,500000,2020-08-31
C00837,64,M,Ahmedabad,Retired,96797.34,Platinum,500000,2024-05-31
C00838,40,F,Ahmedabad,Business Owner,62336.79,Gold,250000,2019-01-25
C00839,26,M,Bangalore,Self Employed,90637.0,Platinum,500000,2022-06-04
C00840,58,M,Mumbai,Salaried,119221.87,Silver,100000,2022-12-30
C00841,43,M,Mumbai,Retired,26171.22,Silver,100000,2019-07-20
C00842,27,F,Chennai,Self Employed,50547.59,Gold,250000,2023-04-27
C00843,47,M,Mumbai,Salaried,59822.89,Gold,250000,2023-04-02
C00844,27,M,Chennai,Retired,20723.4,Gold,250000,2023-04-21
C00845,25,M,Jaipur,Self Employed,67708.31,Silver,100000,2024-02-04
C00846,38,F,Hyderabad,Salaried,65574.41,Gold,250000,2019-12-10
C00847,35,M,Chennai,Salaried,68128.92,Gold,250000,2021-03-05
C00848,21,M,Hyderabad,Business Owner,64670.1,Silver,100000,2020-01-14
C00849,38,F,Pune,Retired,99162.72,Platinum,500000,2022-01-10
C00850,54,M,Jaipur,Student,109103.0,Gold,250000,2022-11-26
C00851,28,M,Mumbai,Business Owner,47489.17,Platinum,500000,2023-01-31
C00852,42,F,Pune,Salaried,32612.08,Silver,100000,2021-03-26
C00853,35,F,Mumbai,Salaried,22796.51,Silver,100000,2019-05-20
C00854,32,M,Lucknow,Self Employed,33367.68,Gold,250000,2020-03-25
C00855,27,M,Mumbai,Salaried,104781.43,Gold,250000,2020-05-17
C00856,58,M,Pune,Student,99193.05,Signature,1000000,2022-04-17
C00857,52,M,Delhi,Business Owner,56727.31,Signature,1000000,2023-05-22
C00858,22,F,Chennai,Salaried,59764.76,Silver,100000,2022-06-08
C00859,25,F,Bangalore,Salaried,35737.65,Platinum,500000,2019-06-01
C00860,57,M,Ahmedabad,Business Owner,70867.81,Silver,100000,2019-11-06
C00861,60,F,Ahmedabad,Salaried,76702.71,Silver,100000,2019-09-19
C00862,37,F,Mumbai,Salaried,58896.57,Platinum,500000,2023-11-20
C00863,63,M,Lucknow,Retired,65049.78,Silver,100000,2021-04-14
C00864,25,M,Jaipur,Self Employed,102480.51,Gold,250000,2023-04-24
C00865,32,F,Bangalore,Business Owner,15000.0,Gold,250000,2024-03-24
C00866,25,F,Ahmedabad,Business Owner,123988.56,Gold,250000,2024-04-01
C00867,54,F,Chennai,Salaried,56825.22,Gold,250000,2021-12-25
C00868,36,M,Pune,Self Employed,68457.41,Gold,250000,2020-12-11
C00869,47,M,Delhi,Student,25169.61,Platinum,500000,2024-02-19
C00870,57,M,Kolkata,Salaried,97392.76,Platinum,500000,2022-08-05
C00871,58,F,Mumbai,Salaried,15000.0,Silver,100000,2023-07-17
C00872,36,M,Mumbai,Business Owner,69772.51,Silver,100000,2019-06-12
C00873,61,F,Ahmedabad,Business Owner,82509.16,Gold,250000,2021-01-12
C00874,50,M,Hyderabad,Salaried,62907.03,Silver,100000,2021-07-11
C00875,58,F,Bangalore,Self Employed,105065.31,Signature,1000000,2019-08-12
C00876,49,M,Chennai,Business Owner,57628.47,Platinum,500000,2021-10-14
C00877,49,M,Mumbai,Salaried,102401.68,Platinum,500000,2021-01-04
C00878,31,F,Bangalore,Business Owner,98283.66,Gold,250000,2019-05-03
C00879,48,M,Lucknow,Salaried,53754.73,Gold,250000,2019-07-29
C00880,22,F,Lucknow,Salaried,67850.59,Gold,250000,2019-08-18
C00881,56,F,Kolkata,Salaried,47588.82,Signature,1000000,2020-11-19
C00882,41,M,Lucknow,Salaried,71307.57,Gold,250000,2022-06-07
C00883,35,F,Ahmedabad,Retired,60340.47,Gold,250000,2021-08-05
C00884,63,F,Lucknow,Salaried,73264.11,Silver,100000,2020-03-13
C00885,58,M,Pune,Student,79325.75,Silver,100000,2020-06-16
C00886,40,M,Jaipur,Business Owner,22639.74,Gold,250000,2022-08-18
C00887,29,F,Pune,Salaried,76013.55,Gold,250000,2023-06-04
C00888,27,M,Pune,Salaried,60424.9,Gold,250000,2023-11-03
C00889,58,M,Bangalore,Salaried,16586.29,Signature,1000000,2024-06-19
C00890,48,F,Lucknow,Salaried,80231.16,Gold,250000,2020-12-27
C00891,56,F,Delhi,Salaried,99526.94,Silver,100000,2022-01-01
C00892,62,M,Pune,Business Owner,37070.66,Silver,100000,2023-09-14
C00893,26,F,Chennai,Business Owner,102022.51,Gold,250000,2020-02-08
C00894,37,M,Jaipur,Salaried,86611.0,Gold,250000,2019-04-27
C00895,31,M,Lucknow,Self Employed,86524.8,Silver,100000,2021-04-24
C00896,48,F,Bangalore,Salaried,31522.67,Silver,100000,2019-01-16
C00897,36,M,Kolkata,Salaried,15000.0,Platinum,500000,2023-10-20
C00898,30,M,Lucknow,Salaried,97928.78,Silver,100000,2023-02-14
C00899,27,M,Mumbai,Retired,79428.48,Silver,100000,2023-04-11
C00900,27,M,Chennai,Salaried,64376.89,Silver,100000,2019-10-03
C00901,33,M,Hyderabad,Salaried,42162.36,Silver,100000,2022-08-26
C00902,39,M,Ahmedabad,Business Owner,52279.76,Platinum,500000,2023-07-22
C00903,57,M,Hyderabad,Salaried,110399.3,Gold,250000,2021-11-10
C00904,49,M,Bangalore,Student,32163.64,Silver,100000,2023-06-09
C00905,34,F,Bangalore,Salaried,38453.42,Silver,100000,2021-06-28
C00906,40,F,Kolkata,Student,54230.4,Silver,100000,2022-08-13
C00907,24,F,Lucknow,Retired,38794.19,Gold,250000,2024-03-05
C00908,30,F,Jaipur,Business Owner,128355.85,Signature,1000000,2021-12-28
C00909,56,M,Jaipur,Salaried,66176.11,Signature,1000000,2024-03-31
C00910,62,M,Mumbai,Salaried,62867.95,Silver,100000,2024-02-28
C00911,64,F,Pune,Salaried,94564.11,Silver,100000,2019-04-22
C00912,34,F,Mumbai,Self Employed,74738.73,Gold,250000,2021-12-11
C00913,25,F,Lucknow,Salaried,54801.92,Silver,100000,2019-07-23
C00914,50,F,Chennai,Salaried,44520.12,Silver,100000,2020-01-21
C00915,33,F,Mumbai,Salaried,82130.06,Platinum,500000,2019-02-16
C00916,25,F,Ahmedabad,Salaried,42631.15,Gold,250000,2021-03-22
C00917,45,M,Bangalore,Business Owner,70006.65,Silver,100000,2021-06-04
C00918,44,M,Delhi,Student,119543.49,Gold,250000,2021-03-21
C00919,56,F,Chennai,Salaried,119051.99,Gold,250000,2020-08-19
C00920,42,M,Ahmedabad,Student,109350.8,Silver,100000,2023-07-08
C00921,29,F,Ahmedabad,Self Employed,88423.88,Gold,250000,2021-04-22
C00922,47,M,Bangalore,Business Owner,43924.18,Silver,100000,2019-01-26
C00923,62,F,Hyderabad,Salaried,94983.97,Silver,100000,2019-08-17
C00924,52,M,Kolkata,Student,95402.13,Silver,100000,2023-07-27
C00925,46,M,Mumbai,Salaried,115164.47,Silver,100000,2023-07-01
C00926,50,F,Lucknow,Salaried,88455.23,Signature,1000000,2023-10-07
C00927,58,F,Jaipur,Business Owner,91191.65,Signature,1000000,2019-04-16
C00928,30,M,Pune,Student,57995.77,Silver,100000,2020-03-21
C00929,26,M,Hyderabad,Salaried,92363.35,Gold,250000,2023-05-06
C00930,45,M,Hyderabad,Salaried,69322.67,Gold,250000,2019-08-21
C00931,35,M,Pune,Salaried,105037.95,Signature,1000000,2022-04-24
C00932,62,M,Delhi,Self Employed,66854.73,Signature,1000000,2021-04-17
C00933,38,F,Mumbai,Salaried,32259.26,Platinum,500000,2021-08-22
C00934,61,M,Ahmedabad,Salaried,91948.03,Silver,100000,2022-04-11
C00935,56,M,Lucknow,Salaried,81935.56,Silver,100000,2019-12-17
C00936,52,M,Mumbai,Self Employed,100498.89,Silver,100000,2021-02-08
C00937,60,M,Kolkata,Business Owner,64273.83,Platinum,500000,2021-03-03
C00938,46,F,Jaipur,Salaried,64054.13,Platinum,500000,2021-03-16
C00939,47,M,Delhi,Retired,66308.45,Platinum,500000,2019-12-22
C00940,60,F,Mumbai,Salaried,87647.36,Silver,100000,2021-06-17
C00941,42,F,Kolkata,Retired,15000.0,Signature,1000000,2020-02-27
C00942,51,M,Jaipur,Salaried,102523.99,Gold,250000,2022-11-01
C00943,22,F,Chennai,Business Owner,100214.72,Silver,100000,2021-07-29
C00944,58,M,Lucknow,Business Owner,85539.84,Gold,250000,2023-04-10
C00945,23,F,Jaipur,Retired,38616.37,Platinum,500000,2024-04-15
C00946,32,M,Jaipur,Student,84202.22,Platinum,500000,2023-12-19
C00947,23,F,Ahmedabad,Business Owner,88486.77,Silver,100000,2022-02-01
C00948,40,M,Lucknow,Student,75204.61,Gold,250000,2023-03-02
C00949,52,F,Mumbai,Business Owner,66169.66,Gold,250000,2021-09-26
C00950,52,M,Kolkata,Salaried,72407.53,Platinum,500000,2021-03-14
C00951,61,F,Hyderabad,Salaried,91286.09,Gold,250000,2020-05-30
C00952,46,F,Delhi,Salaried,88532.51,Platinum,500000,2023-08-14
C00953,41,M,Bangalore,Self Employed,70685.73,Signature,1000000,2020-02-02
C00954,33,F,Hyderabad,Business Owner,92125.39,Platinum,500000,2020-03-21
C00955,29,F,Ahmedabad,Business Owner,66960.25,Gold,250000,2020-12-31
C00956,40,M,Kolkata,Salaried,15000.0,Gold,250000,2021-04-21
C00957,36,F,Bangalore,Business Owner,65496.49,Silver,100000,2020-08-14
C00958,60,M,Mumbai,Salaried,32079.81,Silver,100000,2021-03-13
C00959,37,M,Kolkata,Salaried,69679.66,Silver,100000,2023-08-16
C00960,23,M,Delhi,Retired,29297.86,Gold,250000,2019-04-13
C00961,54,F,Lucknow,Salaried,38013.5,Platinum,500000,2020-05-20
C00962,51,M,Ahmedabad,Salaried,141370.27,Silver,100000,2023-10-26
C00963,44,F,Jaipur,Self Employed,90406.46,Gold,250000,2024-04-21
C00964,28,M,Kolkata,Salaried,64034.51,Silver,100000,2024-03-12
C00965,63,F,Kolkata,Salaried,71516.09,Silver,100000,2020-01-31
C00966,49,M,Chennai,Salaried,114694.08,Gold,250000,2024-04-29
C00967,24,M,Ahmedabad,Retired,50286.57,Platinum,500000,2021-06-01
C00968,28,F,Mumbai,Salaried,80130.61,Platinum,500000,2022-06-06
C00969,30,M,Hyderabad,Salaried,85930.78,Gold,250000,2023-01-23
C00970,48,F,Bangalore,Self Employed,74466.3,Gold,250000,2023-12-22
C00971,41,F,Ahmedabad,Salaried,55726.14,Silver,100000,2022-03-10
C00972,55,M,Ahmedabad,Business Owner,45216.64,Silver,100000,2024-05-31
C00973,37,F,Mumbai,Salaried,71338.23,Gold,250000,2019-03-08
C00974,43,M,Delhi,Salaried,107712.39,Gold,250000,2023-02-12
C00975,26,M,Pune,Self Employed,47663.18,Silver,100000,2019-08-17
C00976,35,M,Mumbai,Student,57568.82,Gold,250000,2021-01-27
C00977,63,M,Lucknow,Salaried,76030.45,Gold,250000,2023-08-25
C00978,49,M,Mumbai,Self Employed,57318.57,Signature,1000000,2020-01-14
C00979,28,F,Delhi,Student,38073.4,Gold,250000,2023-02-07
C00980,50,M,Jaipur,Self Employed,69704.66,Gold,250000,2019-03-04
C00981,27,M,Kolkata,Salaried,42955.15,Gold,250000,2020-04-20
C00982,24,M,Hyderabad,Business Owner,88101.2,Silver,100000,2022-10-19
C00983,25,M,Ahmedabad,Student,31842.43,Gold,250000,2024-04-23
C00984,27,M,Lucknow,Self Employed,76341.9,Gold,250000,2020-03-30
C00985,29,M,Jaipur,Business Owner,87621.75,Silver,100000,2019-08-22
C00986,35,M,Chennai,Business Owner,112425.62,Silver,100000,2023-06-28
C00987,48,M,Pune,Salaried,99086.44,Silver,100000,2022-11-18
C00988,61,M,Pune,Student,84140.57,Gold,250000,2022-12-26
C00989,60,F,Hyderabad,Self Employed,105933.78,Gold,250000,2023-10-04
C00990,53,M,Bangalore,Business Owner,107341.44,Platinum,500000,2022-06-13
C00991,21,M,Ahmedabad,Retired,42485.34,Gold,250000,2020-12-09
C00992,54,M,Hyderabad,Self Employed,90094.24,Silver,100000,2019-03-28
C00993,40,F,Pune,Self Employed,37690.73,Gold,250000,2021-07-30
C00994,28,F,Pune,Business Owner,101076.54,Silver,100000,2020-11-05
C00995,57,F,Delhi,Business Owner,25838.89,Gold,250000,2021-01-17
C00996,36,F,Kolkata,Salaried,28784.96,Silver,100000,2023-12-30
C00997,25,M,Ahmedabad,Salaried,72523.19,Gold,250000,2019-03-06
C00998,61,F,Delhi,Salaried,59943.78,Gold,250000,2021-11-01
C00999,31,F,Ahmedabad,Salaried,26271.27,Gold,250000,2023-10-08
C01000,24,M,Chennai,Self Employed,48650.21,Signature,1000000,2021-02-18
C01001,63,F,Delhi,Salaried,84719.86,Platinum,500000,2023-02-09
C01002,59,M,Hyderabad,Retired,83838.04,Gold,250000,2020-10-01
C01003,46,M,Jaipur,Business Owner,15000.0,Signature,1000000,2020-03-14
C01004,37,M,Ahmedabad,Business Owner,131265.34,Gold,250000,2020-02-19
C01005,40,F,Jaipur,Salaried,76152.05,Silver,100000,2023-10-26
C01006,41,F,Pune,Business Owner,92163.9,Gold,250000,2023-10-31
C01007,48,F,Bangalore,Retired,101291.84,Platinum,500000,2021-04-18
C01008,59,M,Ahmedabad,Salaried,110872.06,Silver,100000,2021-10-06
C01009,47,M,Ahmedabad,Salaried,41047.01,Gold,250000,2022-06-15
C01010,62,F,Mumbai,Student,80772.35,Gold,250000,2023-05-19
C01011,37,M,Jaipur,Self Employed,78934.18,Silver,100000,2023-04-23
C01012,51,M,Jaipur,Salaried,133078.07,Gold,250000,2022-09-17
C01013,32,F,Chennai,Salaried,92183.9,Platinum,500000,2020-06-01
C01014,58,M,Mumbai,Salaried,95925.42,Gold,250000,2022-06-26
C01015,45,F,Kolkata,Self Employed,88285.78,Platinum,500000,2020-01-29
C01016,40,F,Pune,Salaried,23338.79,Gold,250000,2020-10-10
C01017,28,M,Pune,Business Owner,98688.85,Signature,1000000,2022-02-01
C01018,27,M,Ahmedabad,Salaried,139740.2,Silver,100000,2021-10-10
C01019,45,M,Delhi,Retired,42160.19,Gold,250000,2022-02-10
C01020,55,F,Delhi,Self Employed,92843.97,Platinum,500000,2024-04-21
C01021,43,F,Mumbai,Self Employed,61958.17,Platinum,500000,2020-05-03
C01022,37,F,Ahmedabad,Business Owner,25726.27,Silver,100000,2024-05-27
C01023,38,M,Mumbai,Business Owner,35145.67,Signature,1000000,2021-02-22
C01024,63,M,Lucknow,Self Employed,18114.93,Gold,250000,2020-11-19
C01025,21,M,Lucknow,Self Employed,38096.1,Platinum,500000,2019-11-07
C01026,50,M,Jaipur,Salaried,15000.0,Gold,250000,2021-08-24
C01027,24,M,Delhi,Student,74487.94,Platinum,500000,2019-08-17
C01028,27,M,Mumbai,Salaried,72934.82,Silver,100000,2021-09-15
C01029,31,M,Kolkata,Retired,92324.43,Gold,250000,2021-10-17
C01030,64,M,Kolkata,Business Owner,111596.2,Platinum,500000,2021-08-24
C01031,31,M,Mumbai,Business Owner,66271.43,Gold,250000,2023-08-20
C01032,26,M,Hyderabad,Retired,63658.47,Platinum,500000,2019-06-14
C01033,53,F,Delhi,Business Owner,74120.57,Silver,100000,2019-04-02
C01034,40,F,Delhi,Salaried,157545.21,Silver,100000,2023-09-27
C01035,49,M,Hyderabad,Self Employed,88863.06,Gold,250000,2023-03-13
C01036,24,M,Pune,Salaried,59278.87,Gold,250000,2020-05-14
C01037,45,F,Kolkata,Retired,79776.5,Gold,250000,2021-12-15
C01038,36,M,Ahmedabad,Business Owner,118625.21,Silver,100000,2020-02-17
C01039,39,F,Kolkata,Salaried,77632.79,Gold,250000,2022-01-19
C01040,47,M,Bangalore,Student,51346.92,Gold,250000,2024-02-13
C01041,50,F,Delhi,Salaried,93614.16,Silver,100000,2023-09-04
C01042,41,M,Jaipur,Business Owner,63668.78,Gold,250000,2024-02-19
C01043,30,M,Hyderabad,Salaried,92603.01,Platinum,500000,2021-08-29
C01044,57,M,Jaipur,Salaried,52858.85,Silver,100000,2020-01-25
C01045,35,F,Bangalore,Business Owner,123543.25,Silver,100000,2019-09-10
C01046,56,F,Lucknow,Self Employed,70403.51,Silver,100000,2024-05-11
C01047,27,F,Ahmedabad,Salaried,38319.08,Gold,250000,2022-03-15
C01048,51,M,Pune,Salaried,62291.65,Gold,250000,2023-12-07
C01049,63,M,Lucknow,Salaried,99161.71,Silver,100000,2023-12-12
C01050,27,M,Ahmedabad,Salaried,69600.86,Silver,100000,2020-08-16
C01051,40,F,Delhi,Business Owner,24188.77,Silver,100000,2021-03-20
C01052,21,F,Hyderabad,Salaried,54896.13,Platinum,500000,2022-05-21
C01053,24,M,Ahmedabad,Student,105732.58,Silver,100000,2022-08-02
C01054,25,M,Ahmedabad,Business Owner,45441.85,Silver,100000,2021-08-13
C01055,46,F,Lucknow,Salaried,80552.98,Silver,100000,2023-04-14
C01056,62,M,Lucknow,Self Employed,85714.22,Gold,250000,2021-07-27
C01057,34,F,Bangalore,Salaried,21102.72,Silver,100000,2020-03-01
C01058,62,M,Hyderabad,Salaried,50857.25,Silver,100000,2020-10-31
C01059,29,M,Chennai,Salaried,102734.47,Platinum,500000,2019-12-06
C01060,24,M,Lucknow,Student,61277.88,Gold,250000,2019-05-30
C01061,29,M,Delhi,Student,84270.88,Silver,100000,2020-04-08
C01062,59,M,Lucknow,Self Employed,45952.78,Platinum,500000,2019-06-14
C01063,28,M,Ahmedabad,Salaried,64594.58,Silver,100000,2020-05-19
C01064,24,M,Ahmedabad,Retired,111144.24,Platinum,500000,2024-06-19
C01065,53,F,Lucknow,Self Employed,91840.24,Gold,250000,2023-07-19
C01066,35,M,Pune,Business Owner,89902.84,Signature,1000000,2024-02-04
C01067,43,M,Delhi,Business Owner,106764.12,Gold,250000,2022-04-29
C01068,26,F,Lucknow,Retired,64497.7,Silver,100000,2021-09-20
C01069,56,F,Pune,Business Owner,26138.99,Silver,100000,2023-06-09
C01070,60,M,Mumbai,Business Owner,90605.86,Silver,100000,2022-01-29
C01071,59,M,Chennai,Student,61755.93,Gold,250000,2021-06-18
C01072,61,F,Mumbai,Salaried,15000.0,Signature,1000000,2019-04-20
C01073,30,M,Hyderabad,Salaried,45126.72,Silver,100000,2020-08-14
C01074,63,M,Lucknow,Salaried,21857.35,Silver,100000,2024-03-04
C01075,51,M,Delhi,Self Employed,77564.67,Silver,100000,2020-12-10
C01076,29,M,Pune,Retired,107830.42,Gold,250000,2024-04-04
C01077,23,F,Pune,Salaried,65288.9,Gold,250000,2019-02-12
C01078,22,M,Delhi,Salaried,125602.32,Silver,100000,2023-04-17
C01079,33,M,Pune,Business Owner,22771.08,Signature,1000000,2022-09-10
C01080,63,F,Mumbai,Salaried,39981.93,Signature,1000000,2021-02-27
C01081,46,M,Pune,Salaried,15000.0,Platinum,500000,2021-01-28
C01082,46,F,Bangalore,Salaried,75315.2,Gold,250000,2022-10-14
C01083,49,M,Ahmedabad,Retired,27668.3,Signature,1000000,2022-02-25
C01084,39,M,Hyderabad,Self Employed,94094.64,Platinum,500000,2022-12-20
C01085,45,M,Kolkata,Salaried,79166.93,Signature,1000000,2022-12-13
C01086,54,M,Pune,Salaried,32385.86,Platinum,500000,2019-10-24
C01087,60,M,Delhi,Salaried,104758.31,Silver,100000,2019-09-27
C01088,22,F,Mumbai,Student,73496.87,Gold,250000,2023-09-01
C01089,34,F,Mumbai,Salaried,98917.21,Platinum,500000,2023-09-02
C01090,39,F,Bangalore,Self Employed,69397.04,Platinum,500000,2022-03-05
C01091,42,F,Kolkata,Salaried,90637.99,Platinum,500000,2020-12-02
C01092,40,M,Chennai,Salaried,51610.5,Silver,100000,2023-09-07
C01093,47,M,Kolkata,Student,42114.01,Platinum,500000,2020-07-13
