customer_id,merchant_category,amount
C00848,Groceries,4230.63
C00848,Healthcare,36584.36
C00848,Online Shopping,26203.73
C00848,Travel,44641.770000000004
C00849,Bills & Utilities,19112.62
C00849,Dining,7902.04
C00849,Electronics,139265.36
C00849,Entertainment,5813.91
C00849,Fashion,9173.35
C00849,Fuel,6060.1900000000005
C00849,Groceries,5836.5599999999995
C00849,Healthcare,42206.21
C00849,Online Shopping,59338.47
C00849,Travel,148562.16999999998
C00850,Bills & Utilities,1383.1
C00850,Dining,5171.24
C00850,Electronics,98390.14
C00850,Entertainment,5592.41
C00850,Fashion,16880.99
C00850,Fuel,3222.64
C00850,Groceries,8748.08
C00850,Healthcare,35911.73
C00850,Online Shopping,31353.59
C00850,Travel,41051.04
C00851,Bills & Utilities,14464.41
C00851,Dining,2000.66
C00851,Electronics,142117.91999999998
C00851,Entertainment,9353.48
C00851,Fashion,49815.42
C00851,Fuel,2692.1400000000003
C00851,Groceries,6159.4400000000005
C00851,Healthcare,45562.78
C00851,Online Shopping,14821.28
C00851,Travel,146468.17
C00852,Bills & Utilities,8451.46
C00852,Dining,6239.72
C00852,Electronics,133843.35
C00852,Entertainment,3833.3199999999997
C00852,Fashion,43011.850000000006
C00852,Fuel,8012.63
C00852,Groceries,4554.04
C00852,Healthcare,20626.37
C00852,Online Shopping,7256.49
C00852,Travel,141731.18
C00853,Bills & Utilities,17037.12
C00853,Dining,4148.65
C00853,Electronics,173513.01
C00853,Entertainment,6522.15
C00853,Fashion,17037.79
C00853,Fuel,10662.74
C00853,Groceries,8337.18
C00853,Healthcare,5682.17
C00853,Online Shopping,3528.33
C00853,Travel,125341.16
C00854,Bills & Utilities,12888.73
C00854,Dining,2423.57
C00854,Electronics,89099.98999999999
C00854,Entertainment,5355.9
C00854,Fashion,43957.4
C00854,Fuel,15875.76
C00854,Groceries,3161.74
C00854,Healthcare,49904.67
C00854,Online Shopping,21921.93
C00854,Travel,9137.2
C00855,Bills & Utilities,15384.82
C00855,Dining,8967.99
C00855,Electronics,56488.259999999995
C00855,Entertainment,1769.64
C00855,Fashion,34246.21
C00855,Fuel,9299.34
C00855,Groceries,8401.81
C00855,Healthcare,46614.29
C00855,Online Shopping,58797.60999999999
C00855,Travel,23427.41
C00856,Bills & Utilities,7683.83
C00856,Dining,5623.68
C00856,Electronics,82552.68999999999
C00856,Entertainment,2940.19
C00856,Fashion,39501.28
C00856,Fuel,4868.57
C00856,Groceries,5982.07
C00856,Healthcare,85619.5
C00856,Online Shopping,71257.12
C00856,Travel,181351.03
C00857,Dining,10999.539999999999
C00857,Electronics,102350.18
C00857,Entertainment,2849.07
C00857,Fashion,51581.45
C00857,Fuel,3732.84
C00857,Groceries,8522.12
C00857,Healthcare,63151.54
C00857,Online Shopping,1623.36
C00857,Travel,74031.92
C00858,Bills & Utilities,12923.9
C00858,Dining,4794.28
C00858,Electronics,30080.07
C00858,Fashion,24525.3
C00858,Fuel,9982.2
C00858,Groceries,4065.02
C00858,Healthcare,34467.29
C00858,Online Shopping,2098.48
C00858,Travel,152342.18
C00859,Bills & Utilities,5161.65
C00859,Dining,4692.7
C00859,Electronics,88384.64
C00859,Entertainment,1110.99
C00859,Fashion,50147.81
C00859,Fuel,6147.32
C00859,Groceries,8218.44
C00859,Healthcare,48800.149999999994
C00859,Online Shopping,15691.0
C00859,Travel,60775.979999999996
C00860,Bills & Utilities,16286.02
C00860,Dining,5363.49
C00860,Electronics,107561.43000000001
C00860,Entertainment,3529.05
C00860,Fashion,15998.779999999999
C00860,Fuel,14858.6
C00860,Groceries,3437.9
C00860,Healthcare,31061.870000000003
C00860,Online Shopping,32087.420000000002
C00860,Travel,67663.62
C00861,Bills & Utilities,29493.600000000002
C00861,Dining,2258.33
C00861,Entertainment,6936.81
C00861,Fashion,18684.57
C00861,Fuel,12820.64
C00861,Groceries,8036.22
C00861,Healthcare,46080.53
C00861,Online Shopping,58661.93
C00861,Travel,34769.12
C00862,Bills & Utilities,16624.96
C00862,Dining,4366.51
C00862,Electronics,164215.91
C00862,Entertainment,7575.57
C00862,Fashion,55961.86
C00862,Fuel,7734.83
C00862,Groceries,4694.84
C00862,Healthcare,59244.39
C00862,Online Shopping,21043.300000000003
C00862,Travel,68612.19
C00863,Bills & Utilities,5284.67
C00863,Dining,6547.83
C00863,Entertainment,5037.75
C00863,Fashion,25856.14
C00863,Fuel,10185.67
C00863,Groceries,10205.619999999999
C00863,Healthcare,62787.16
C00863,Online Shopping,29121.62
C00863,Travel,42563.090000000004
C00864,Bills & Utilities,11507.02
C00864,Dining,3672.5099999999998
C00864,Electronics,91685.25
C00864,Entertainment,8136.46
C00864,Fashion,20497.18
C00864,Fuel,8291.65
C00864,Groceries,7814.33
C00864,Healthcare,31076.84
C00864,Travel,58985.06
C00865,Bills & Utilities,7224.23
C00865,Dining,5760.43
C00865,Electronics,172249.49
C00865,Entertainment,5933.01
C00865,Fashion,40801.29
C00865,Fuel,12044.67
C00865,Groceries,5601.51
C00865,Healthcare,24192.980000000003
C00865,Online Shopping,13221.96
C00865,Travel,132320.3
C00866,Bills & Utilities,17216.91
C00866,Dining,2362.49
C00866,Electronics,49426.85
C00866,Entertainment,1146.84
C00866,Fashion,8720.15
C00866,Fuel,6242.51
C00866,Groceries,1765.48
C00866,Healthcare,59341.94
C00866,Online Shopping,60199.659999999996
C00866,Travel,53925.2
C00867,Dining,6273.9
C00867,Electronics,240177.32
C00867,Entertainment,12140.92
C00867,Fashion,40691.27
C00867,Fuel,15380.83
C00867,Groceries,2975.63
C00867,Healthcare,36076.42
C00867,Online Shopping,25650.89
C00867,Travel,69114.54000000001
C00868,Bills & Utilities,21705.6
C00868,Dining,3341.25
C00868,Electronics,27810.55
C00868,Entertainment,8367.29
C00868,Fashion,784.15
C00868,Fuel,4836.88
C00868,Groceries,10822.15
C00868,Healthcare,47222.83
C00868,Online Shopping,32874.89
C00868,Travel,199079.29
C00869,Bills & Utilities,1173.85
C00869,Dining,6364.6
C00869,Electronics,77736.34
C00869,Entertainment,7130.02
C00869,Fashion,15162.84
C00869,Fuel,5600.860000000001
C00869,Groceries,9365.4
C00869,Healthcare,57646.49
C00869,Travel,139926.28
C00870,Bills & Utilities,15207.48
C00870,Dining,4078.3900000000003
C00870,Entertainment,7313.24
C00870,Fuel,11535.74
C00870,Groceries,5015.67
C00870,Healthcare,36298.73
C00870,Online Shopping,86740.64
C00871,Bills & Utilities,9478.380000000001
C00871,Dining,11240.93
C00871,Electronics,80084.49
C00871,Entertainment,2590.9
C00871,Fashion,15104.29
C00871,Fuel,17850.57
C00871,Groceries,3721.4700000000003
C00871,Healthcare,9880.99
C00871,Online Shopping,44513.07
C00871,Travel,31100.29
C00872,Bills & Utilities,19297.23
C00872,Dining,6210.049999999999
C00872,Electronics,123889.65999999999
C00872,Entertainment,1603.81
C00872,Fashion,23201.06
C00872,Fuel,4913.6
C00872,Groceries,2908.41
C00872,Healthcare,18829.84
C00872,Online Shopping,62239.42
C00872,Travel,143563.03
C00873,Bills & Utilities,11681.14
C00873,Dining,3634.11
C00873,Electronics,128071.17
C00873,Entertainment,5869.8099999999995
C00873,Fashion,34563.94
C00873,Groceries,2771.99
C00873,Online Shopping,71994.81
C00873,Travel,175558.22999999998
C00874,Bills & Utilities,32147.98
C00874,Dining,1134.02
C00874,Electronics,131479.93
C00874,Entertainment,4911.09
C00874,Fashion,28092.54
C00874,Fuel,9581.73
C00874,Groceries,2700.7799999999997
C00874,Healthcare,7643.97
C00874,Online Shopping,56310.020000000004
C00874,Travel,45951.04
C00875,Bills & Utilities,11617.08
C00875,Dining,7727.110000000001
C00875,Electronics,87622.22
C00875,Entertainment,16724.48
C00875,Fashion,33686.9
C00875,Fuel,6786.91
C00875,Groceries,2825.57
C00875,Healthcare,28852.25
C00875,Online Shopping,56561.8
C00875,Travel,86890.93
C00876,Bills & Utilities,15770.75
C00876,Dining,13808.16
C00876,Electronics,218811.82
C00876,Entertainment,4170.5
C00876,Fashion,26801.97
C00876,Fuel,3425.14
C00876,Groceries,2923.01
C00876,Healthcare,72889.29000000001
C00876,Online Shopping,29691.15
C00876,Travel,57311.17
C00877,Bills & Utilities,16579.87
C00877,Dining,4040.18
C00877,Entertainment,7833.85
C00877,Fashion,31315.75
C00877,Fuel,10963.82
C00877,Groceries,1980.27
C00877,Healthcare,26898.29
C00877,Online Shopping,14230.970000000001
C00877,Travel,67736.25
C00878,Bills & Utilities,8585.65
C00878,Dining,6826.0599999999995
C00878,Electronics,42808.32
C00878,Entertainment,1724.56
C00878,Fashion,4825.9
C00878,Fuel,15526.35
C00878,Groceries,9108.7
C00878,Healthcare,27469.38
C00878,Online Shopping,28758.649999999998
C00878,Travel,36922.35
C00879,Bills & Utilities,27733.9
C00879,Dining,6533.6
C00879,Electronics,86920.87
C00879,Entertainment,8361.3
C00879,Fashion,15761.01
C00879,Fuel,7937.110000000001
C00879,Groceries,13167.64
C00879,Healthcare,54931.899999999994
C00879,Online Shopping,33321.81
C00879,Travel,63608.8
C00880,Bills & Utilities,7402.42
C00880,Dining,6301.42
C00880,Electronics,111115.19
C00880,Entertainment,6430.360000000001
C00880,Fashion,14413.71
C00880,Fuel,3050.68
C00880,Groceries,5512.75
C00880,Healthcare,43589.020000000004
C00880,Travel,31401.87
C00881,Bills & Utilities,4722.01
C00881,Dining,589.08
C00881,Electronics,280990.27
C00881,Entertainment,5264.4800000000005
C00881,Fashion,40030.69
C00881,Fuel,3451.83
C00881,Groceries,2290.37
C00881,Healthcare,43577.77
C00881,Online Shopping,25361.48
C00881,Travel,87385.6
C00882,Bills & Utilities,17343.739999999998
C00882,Dining,9290.8
C00882,Electronics,74676.90999999999
C00882,Entertainment,11526.880000000001
C00882,Fashion,16964.29
C00882,Fuel,8422.84
C00882,Groceries,7540.200000000001
C00882,Healthcare,60072.99
C00882,Online Shopping,24339.32
C00882,Travel,21793.14
C00883,Bills & Utilities,12643.07
C00883,Dining,8300.07
C00883,Entertainment,3935.49
C00883,Fashion,19140.12
C00883,Fuel,10643.539999999999
C00883,Groceries,7427.09
C00883,Healthcare,52342.09
C00883,Online Shopping,23594.15
C00883,Travel,118400.94
C00884,Bills & Utilities,3813.41
C00884,Dining,2136.81
C00884,Electronics,125746.83
C00884,Entertainment,2447.56
C00884,Fashion,41275.82
C00884,Fuel,1633.64
C00884,Groceries,10287.15
C00884,Healthcare,20581.88
C00884,Online Shopping,31666.46
C00884,Travel,22102.35
C00885,Bills & Utilities,33288.86
C00885,Dining,2726.07
C00885,Electronics,41094.130000000005
C00885,Entertainment,7053.36
C00885,Fashion,20900.879999999997
C00885,Fuel,5118.84
C00885,Groceries,6802.97
C00885,Healthcare,19508.739999999998
C00885,Online Shopping,42238.28999999999
C00885,Travel,40423.29
C00886,Bills & Utilities,13447.91
C00886,Dining,5346.88
C00886,Electronics,189150.2
C00886,Entertainment,4505.92
C00886,Fashion,17869.32
C00886,Fuel,3691.7
C00886,Groceries,623.01
C00886,Healthcare,19247.46
C00886,Online Shopping,51345.9
C00886,Travel,35047.42
C00887,Bills & Utilities,5087.04
C00887,Dining,986.38
C00887,Electronics,85016.45
C00887,Entertainment,1365.93
C00887,Fashion,34389.3
C00887,Fuel,9302.48
C00887,Groceries,1645.02
C00887,Healthcare,57225.079999999994
C00887,Online Shopping,1997.35
C00887,Travel,48362.14
C00888,Bills & Utilities,5105.21
C00888,Dining,2383.32
C00888,Electronics,236464.19
C00888,Entertainment,5771.99
C00888,Fashion,52323.11
C00888,Fuel,14963.16
C00888,Groceries,12212.7
C00888,Healthcare,29866.75
C00888,Travel,98930.72
C00889,Bills & Utilities,23919.42
C00889,Dining,4784.23
C00889,Electronics,239727.41999999998
C00889,Entertainment,8381.3
C00889,Fashion,23299.489999999998
C00889,Fuel,8920.74
C00889,Groceries,12928.19
C00889,Healthcare,93057.7
C00889,Online Shopping,43112.76
C00889,Travel,100350.18
C00890,Bills & Utilities,25890.41
C00890,Dining,1903.41
C00890,Electronics,107630.29999999999
C00890,Entertainment,7952.77
C00890,Fashion,32797.39
C00890,Fuel,15382.54
C00890,Groceries,6566.280000000001
C00890,Healthcare,43146.97
C00890,Online Shopping,13520.67
C00890,Travel,9762.15
C00891,Bills & Utilities,2036.66
C00891,Dining,8193.46
C00891,Electronics,350822.72
C00891,Entertainment,4196.87
C00891,Fashion,8463.029999999999
C00891,Fuel,4990.31
C00891,Groceries,8858.99
C00891,Online Shopping,69921.62
C00891,Travel,63339.0
C00892,Bills & Utilities,25366.379999999997
C00892,Dining,4489.27
C00892,Entertainment,9502.289999999999
C00892,Fashion,43862.1
C00892,Fuel,4571.34
C00892,Groceries,3080.45
C00892,Healthcare,19211.309999999998
C00892,Online Shopping,24557.35
C00892,Travel,119147.93
C00893,Bills & Utilities,6088.17
C00893,Dining,7637.12
C00893,Electronics,133800.6
C00893,Entertainment,4336.57
C00893,Fashion,57119.96
C00893,Fuel,7309.49
C00893,Groceries,10166.97
C00893,Healthcare,18038.32
C00893,Online Shopping,26501.059999999998
C00893,Travel,32174.399999999998
C00894,Bills & Utilities,5840.62
C00894,Dining,195.67
C00894,Electronics,114048.41
C00894,Entertainment,6251.25
C00894,Fashion,19835.1
C00894,Fuel,10180.869999999999
C00894,Groceries,2627.95
C00894,Healthcare,6563.65
C00894,Online Shopping,10937.68
C00894,Travel,39744.53
C00895,Bills & Utilities,20576.84
C00895,Dining,9669.58
C00895,Electronics,141762.68
C00895,Entertainment,6434.23
C00895,Fashion,44026.770000000004
C00895,Fuel,5005.15
C00895,Groceries,6086.71
C00895,Healthcare,13538.32
C00895,Online Shopping,26270.05
C00895,Travel,83718.11
C00896,Bills & Utilities,13492.869999999999
C00896,Dining,7217.53
C00896,Electronics,83088.16
C00896,Entertainment,5412.3099999999995
C00896,Fashion,54574.18
C00896,Fuel,2134.31
C00896,Groceries,4308.85
C00896,Healthcare,51473.119999999995
C00896,Online Shopping,59286.97
C00896,Travel,94098.63
C00897,Bills & Utilities,26742.64
C00897,Dining,5632.73
C00897,Electronics,155075.33000000002
C00897,Entertainment,8731.61
C00897,Fashion,33357.97
C00897,Fuel,5799.6900000000005
C00897,Groceries,7181.12
C00897,Healthcare,65694.09
C00897,Travel,25193.86
C00898,Bills & Utilities,20520.78
C00898,Dining,6073.780000000001
C00898,Electronics,51861.619999999995
C00898,Entertainment,6973.889999999999
C00898,Fashion,43971.36
C00898,Fuel,7754.37
C00898,Groceries,6517.44
C00898,Healthcare,79024.73
C00898,Online Shopping,12459.32
C00898,Travel,59784.61
C00899,Bills & Utilities,10952.91
C00899,Dining,6270.64
C00899,Electronics,38008.65
C00899,Entertainment,2680.45
C00899,Fashion,56479.61
C00899,Fuel,1054.78
C00899,Groceries,10634.119999999999
C00899,Healthcare,74535.67
C00899,Online Shopping,64340.64
C00899,Travel,192695.87
C00900,Bills & Utilities,15246.420000000002
C00900,Dining,3756.29
C00900,Electronics,111759.23999999999
C00900,Entertainment,8498.199999999999
C00900,Fashion,29295.02
C00900,Fuel,17059.61
C00900,Groceries,8083.35
C00900,Healthcare,19910.43
C00900,Online Shopping,9004.65
C00900,Travel,36032.47
C00901,Bills & Utilities,1351.92
C00901,Dining,2334.89
C00901,Electronics,74107.89
C00901,Entertainment,1550.99
C00901,Fashion,9707.86
C00901,Fuel,1285.45
C00901,Groceries,3812.3500000000004
C00901,Healthcare,45126.21
C00901,Online Shopping,28315.21
C00901,Travel,17990.36
C00902,Bills & Utilities,2676.0699999999997
C00902,Dining,3806.31
C00902,Electronics,142396.59
C00902,Entertainment,7229.72
C00902,Fashion,17377.03
C00902,Fuel,7073.27
C00902,Groceries,5535.5599999999995
C00902,Healthcare,26820.18
C00902,Online Shopping,15880.380000000001
C00902,Travel,113047.71
C00903,Bills & Utilities,8471.2
C00903,Dining,3838.9
C00903,Electronics,74380.65
C00903,Entertainment,1104.8899999999999
C00903,Fashion,20931.949999999997
C00903,Fuel,8436.3
C00903,Groceries,1522.47
C00903,Healthcare,18304.46
C00903,Online Shopping,18645.17
C00903,Travel,22748.46
C00904,Bills & Utilities,25402.02
C00904,Dining,8157.04
C00904,Electronics,59031.54000000001
C00904,Entertainment,4583.29
C00904,Fashion,19039.989999999998
C00904,Fuel,11932.27
C00904,Groceries,2332.79
C00904,Healthcare,41153.01
C00904,Online Shopping,9751.529999999999
C00904,Travel,4776.76
C00905,Dining,2184.8
C00905,Electronics,79213.95
C00905,Entertainment,2680.04
C00905,Fashion,32573.21
C00905,Fuel,5643.84
C00905,Groceries,8799.029999999999
C00905,Online Shopping,32911.82
C00905,Travel,17946.41
C00906,Bills & Utilities,12542.35
C00906,Dining,5858.28
C00906,Electronics,78289.54000000001
C00906,Entertainment,1309.69
C00906,Fashion,11339.67
C00906,Fuel,6846.08
C00906,Groceries,6845.88
C00906,Healthcare,14941.23
C00906,Online Shopping,75560.8
C00906,Travel,36834.87
C00907,Bills & Utilities,14080.0
C00907,Dining,3836.8900000000003
C00907,Electronics,115248.42000000001
C00907,Entertainment,6578.0
C00907,Fashion,49973.25
C00907,Fuel,4532.37
C00907,Groceries,11502.1
C00907,Healthcare,33399.76
C00907,Online Shopping,24515.13
C00908,Bills & Utilities,1684.45
C00908,Dining,3902.1400000000003
C00908,Electronics,177671.54
C00908,Entertainment,985.01
C00908,Fashion,29181.43
C00908,Fuel,4530.05
C00908,Groceries,1943.05
C00908,Healthcare,13757.970000000001
C00908,Online Shopping,57574.4
C00908,Travel,68029.93000000001
C00909,Bills & Utilities,17122.33
C00909,Dining,2244.62
C00909,Electronics,33078.4
C00909,Entertainment,10010.72
C00909,Fashion,33043.4
C00909,Fuel,11435.05
C00909,Groceries,2208.0299999999997
C00909,Healthcare,23386.28
C00909,Online Shopping,42581.3
C00909,Travel,3458.81
C00910,Bills & Utilities,17388.02
C00910,Dining,8719.16
C00910,Electronics,90011.46
C00910,Entertainment,6031.32
C00910,Fashion,16839.27
C00910,Fuel,13996.96
C00910,Groceries,2741.7799999999997
C00910,Healthcare,12361.14
C00910,Online Shopping,17478.63
C00910,Travel,61065.020000000004
C00911,Bills & Utilities,6941.15
C00911,Dining,1966.46
C00911,Electronics,35628.47
C00911,Entertainment,10432.05
C00911,Fashion,36430.6
C00911,Fuel,3416.82
C00911,Groceries,1050.34
C00911,Healthcare,28963.11
C00911,Online Shopping,31357.39
C00911,Travel,67526.92
C00912,Bills & Utilities,15875.189999999999
C00912,Dining,5931.43
C00912,Electronics,10603.09
C00912,Entertainment,2200.5699999999997
C00912,Fashion,23193.309999999998
C00912,Fuel,9444.89
C00912,Groceries,13314.78
C00912,Healthcare,58047.7
C00912,Online Shopping,38409.11
C00913,Bills & Utilities,18867.65
C00913,Dining,4515.75
C00913,Electronics,211892.93
C00913,Entertainment,2069.03
C00913,Fashion,38092.44
C00913,Fuel,4635.98
C00913,Groceries,13000.64
C00913,Healthcare,11809.14
C00913,Online Shopping,45554.55
C00913,Travel,37722.630000000005
C00914,Electronics,145207.01
C00914,Entertainment,2595.6
C00914,Fashion,29523.59
C00914,Fuel,5935.18
C00914,Groceries,3406.22
C00914,Healthcare,16943.87
C00914,Online Shopping,17547.61
C00914,Travel,67088.66
C00915,Bills & Utilities,23992.92
C00915,Dining,5681.0599999999995
C00915,Electronics,173795.89
C00915,Entertainment,1320.67
C00915,Fashion,14364.359999999999
C00915,Fuel,10854.52
C00915,Groceries,3766.71
C00915,Healthcare,34985.94
C00915,Online Shopping,62111.53
C00915,Travel,84465.92
C00916,Bills & Utilities,18844.87
C00916,Dining,3288.2799999999997
C00916,Electronics,56178.19
C00916,Entertainment,5366.389999999999
C00916,Fashion,14106.95
C00916,Fuel,15765.67
C00916,Groceries,9303.02
C00916,Healthcare,89208.6
C00916,Online Shopping,17585.54
C00916,Travel,135261.12
C00917,Bills & Utilities,15713.640000000001
C00917,Dining,1983.48
C00917,Electronics,102742.26999999999
C00917,Entertainment,2192.01
C00917,Fashion,12495.58
C00917,Fuel,13209.83
C00917,Groceries,2858.56
C00917,Healthcare,73279.26
C00917,Online Shopping,27400.23
C00917,Travel,29951.89
C00918,Bills & Utilities,14093.64
C00918,Dining,3488.87
C00918,Electronics,134565.15
C00918,Entertainment,6077.0599999999995
C00918,Fashion,5636.0
C00918,Fuel,6890.51
C00918,Groceries,1938.62
C00918,Healthcare,51570.770000000004
C00918,Online Shopping,13118.32
C00918,Travel,33427.19
C00919,Bills & Utilities,7992.099999999999
C00919,Dining,11010.8
C00919,Electronics,104712.97
C00919,Entertainment,5867.549999999999
C00919,Fashion,7759.72
C00919,Fuel,3552.54
C00919,Groceries,7750.54
C00919,Healthcare,34146.200000000004
C00919,Online Shopping,38212.1
C00919,Travel,35718.64
C00920,Bills & Utilities,7855.360000000001
C00920,Dining,2686.74
C00920,Electronics,28383.36
C00920,Entertainment,6926.44
C00920,Fashion,29123.05
C00920,Fuel,8089.93
C00920,Groceries,4812.820000000001
C00920,Healthcare,27736.47
C00920,Online Shopping,14779.17
C00920,Travel,86138.43
C00921,Bills & Utilities,8861.75
C00921,Dining,4577.2
C00921,Electronics,54485.64
C00921,Entertainment,4147.9
C00921,Fashion,33489.909999999996
C00921,Fuel,1011.55
C00921,Groceries,8906.69
C00921,Healthcare,21044.25
C00921,Online Shopping,13765.18
C00921,Travel,144171.15
C00922,Bills & Utilities,6100.7
C00922,Dining,2382.35
C00922,Electronics,103125.59
C00922,Entertainment,1948.38
C00922,Fashion,19665.89
C00922,Fuel,3607.64
C00922,Groceries,8993.64
C00922,Healthcare,26060.76
C00922,Online Shopping,31839.65
C00922,Travel,78277.14
C00923,Bills & Utilities,11354.65
C00923,Dining,2123.97
C00923,Electronics,94609.76999999999
C00923,Entertainment,10059.199999999999
C00923,Fashion,29314.11
C00923,Fuel,9187.8
C00923,Groceries,9669.32
C00923,Healthcare,29533.73
C00923,Online Shopping,73777.22
C00923,Travel,50330.8
C00924,Bills & Utilities,3641.1
C00924,Dining,8175.8
C00924,Electronics,59900.29
C00924,Entertainment,2860.54
C00924,Fashion,24762.96
C00924,Fuel,15035.81
C00924,Groceries,6595.45
C00924,Healthcare,23228.92
C00924,Online Shopping,17041.71
C00924,Travel,171978.36
C00925,Bills & Utilities,15299.14
C00925,Dining,6560.56
C00925,Electronics,108776.96
C00925,Entertainment,12853.369999999999
C00925,Fashion,42437.31
C00925,Fuel,2847.19
C00925,Healthcare,96931.05
C00925,Online Shopping,36294.69
C00925,Travel,133020.83
C00926,Bills & Utilities,11101.41
C00926,Dining,4109.1900000000005
C00926,Electronics,216549.90999999997
C00926,Entertainment,5334.43
C00926,Fashion,26167.42
C00926,Fuel,7179.98
C00926,Groceries,1239.9
C00926,Healthcare,43185.16
C00926,Online Shopping,32149.26
C00926,Travel,96580.55
C00927,Bills & Utilities,4346.03
C00927,Dining,7238.76
C00927,Electronics,159600.94
C00927,Entertainment,7153.3
C00927,Fashion,57778.37
C00927,Fuel,11888.17
C00927,Groceries,6004.03
C00927,Healthcare,78670.82
C00927,Online Shopping,33915.3
C00927,Travel,57454.25
C00928,Bills & Utilities,20443.22
C00928,Dining,2579.46
C00928,Electronics,49965.520000000004
C00928,Entertainment,2883.58
C00928,Fashion,10755.99
C00928,Fuel,4800.91
C00928,Groceries,4511.4
C00928,Healthcare,50217.34
C00928,Online Shopping,25351.29
C00928,Travel,66076.95999999999
C00929,Bills & Utilities,9494.990000000002
C00929,Dining,5489.39
C00929,Electronics,166950.68
C00929,Entertainment,1485.04
C00929,Fashion,3599.51
C00929,Fuel,9055.22
C00929,Groceries,7254.21
C00929,Healthcare,38655.1
C00929,Online Shopping,29266.65
C00929,Travel,36070.14
C00930,Bills & Utilities,8674.369999999999
C00930,Dining,3207.19
C00930,Electronics,109742.2
C00930,Entertainment,3784.19
C00930,Fashion,21905.58
C00930,Fuel,6651.73
C00930,Groceries,5564.2
C00930,Healthcare,67640.41
C00930,Online Shopping,23651.63
C00930,Travel,66867.70999999999
C00931,Bills & Utilities,14411.88
C00931,Dining,6848.38
C00931,Electronics,20523.53
C00931,Entertainment,3998.17
C00931,Fashion,14275.759999999998
C00931,Fuel,9847.25
C00931,Groceries,10226.0
C00931,Healthcare,18934.66
C00931,Online Shopping,23851.519999999997
C00931,Travel,123781.09
C00932,Bills & Utilities,6209.26
C00932,Dining,3303.4
C00932,Electronics,56822.12
C00932,Entertainment,1339.74
C00932,Fashion,53548.0
C00932,Fuel,5279.99
C00932,Groceries,3386.0
C00932,Healthcare,17472.0
C00932,Online Shopping,51331.6
C00932,Travel,38313.49
C00933,Bills & Utilities,2436.14
C00933,Dining,4080.0600000000004
C00933,Electronics,73256.76000000001
C00933,Entertainment,3932.65
C00933,Fashion,39739.92
C00933,Fuel,17889.05
C00933,Groceries,2606.87
C00933,Healthcare,43629.16
C00933,Online Shopping,33635.95
C00933,Travel,149996.89
C00934,Bills & Utilities,12988.25
C00934,Dining,9407.96
C00934,Electronics,119260.81
C00934,Entertainment,7962.47
C00934,Fashion,23592.73
C00934,Fuel,2904.27
C00934,Groceries,3654.7599999999998
C00934,Healthcare,45077.64
C00934,Online Shopping,14149.43
C00934,Travel,70559.26999999999
C00935,Bills & Utilities,22885.67
C00935,Dining,3220.91
C00935,Electronics,143187.69
C00935,Entertainment,8673.8
C00935,Fashion,2180.09
C00935,Fuel,8443.64
C00935,Groceries,9031.5
C00935,Healthcare,46523.65
C00935,Online Shopping,61390.19
C00935,Travel,61371.89000000001
C00936,Bills & Utilities,12108.0
C00936,Dining,9202.630000000001
C00936,Electronics,133880.49
C00936,Entertainment,4111.1900000000005
C00936,Fashion,19628.75
C00936,Fuel,16430.57
C00936,Groceries,10664.96
C00936,Healthcare,17472.55
C00936,Online Shopping,5066.3
C00936,Travel,76161.25
C00937,Bills & Utilities,17605.76
C00937,Dining,4023.3900000000003
C00937,Electronics,83303.54000000001
C00937,Entertainment,4831.700000000001
C00937,Fashion,59602.16
C00937,Fuel,22429.55
C00937,Groceries,4950.6
C00937,Healthcare,35108.95
C00937,Online Shopping,42874.96000000001
C00937,Travel,55074.49
C00938,Bills & Utilities,17114.09
C00938,Dining,2501.62
C00938,Electronics,24010.61
C00938,Entertainment,3566.09
C00938,Fashion,31017.850000000002
C00938,Fuel,9703.59
C00938,Groceries,4940.07
C00938,Healthcare,49174.89
C00938,Online Shopping,17441.79
C00938,Travel,144035.2
C00939,Bills & Utilities,6214.96
C00939,Dining,5047.03
C00939,Electronics,99434.6
C00939,Entertainment,2235.1800000000003
C00939,Fashion,71106.06999999999
C00939,Fuel,11195.66
C00939,Groceries,9344.39
C00939,Healthcare,13326.88
C00939,Online Shopping,19290.89
C00939,Travel,79294.06
C00940,Bills & Utilities,9028.24
C00940,Dining,2815.3999999999996
C00940,Electronics,188027.46
C00940,Entertainment,3672.77
C00940,Fashion,36502.94
C00940,Fuel,13963.81
C00940,Groceries,10473.470000000001
C00940,Healthcare,26865.25
C00940,Online Shopping,59026.7
C00941,Bills & Utilities,14458.67
C00941,Dining,2868.48
C00941,Electronics,238416.0
C00941,Entertainment,5404.91
C00941,Fashion,16083.100000000002
C00941,Fuel,8044.14
C00941,Groceries,4728.87
C00941,Healthcare,51901.89
C00941,Online Shopping,25769.91
C00941,Travel,116069.96
C00942,Bills & Utilities,16123.04
C00942,Dining,5952.61
C00942,Electronics,113283.69
C00942,Entertainment,4610.23
C00942,Fashion,25682.79
C00942,Fuel,7818.82
C00942,Groceries,1998.38
C00942,Healthcare,7535.12
C00942,Online Shopping,27925.2
C00942,Travel,84465.65
C00943,Bills & Utilities,30115.61
C00943,Dining,1013.24
C00943,Electronics,79602.28
C00943,Entertainment,13756.92
C00943,Fashion,17445.7
C00943,Fuel,3172.33
C00943,Groceries,5683.24
C00943,Healthcare,66599.63
C00943,Online Shopping,23385.42
