customer_id,month,amount
C00880,2024-02,891.72
C00880,2024-06,33340.56
C00880,2024-08,2577.8
C00880,2024-09,6977.11
C00880,2024-10,4456.34
C00880,2024-11,14413.71
C00880,2024-12,70487.74
C00880,2025-03,4036.0599999999995
C00880,2025-05,2736.87
C00880,2025-06,9157.22
C00880,2025-07,57092.26
C00880,2025-08,2384.37
C00880,2025-10,1445.19
C00880,2025-12,4421.43
C00881,2024-01,15229.35
C00881,2024-04,4420.2
C00881,2024-05,12176.67
C00881,2024-06,58208.29000000001
C00881,2024-07,14170.75
C00881,2024-09,49883.61
C00881,2024-10,15423.210000000001
C00881,2024-12,5747.48
C00881,2025-01,76838.06
C00881,2025-02,31883.5
C00881,2025-05,39999.91
C00881,2025-06,55194.46
C00881,2025-08,48575.98
C00881,2025-09,13289.57
C00881,2025-10,1011.8
C00881,2025-11,13173.83
C00881,2025-12,38436.91
C00882,2024-01,2661.11
C00882,2024-02,10040.12
C00882,2024-04,15613.2
C00882,2024-05,60068.979999999996
C00882,2024-06,20177.75
C00882,2024-07,12550.01
C00882,2024-08,23206.69
C00882,2024-09,23824.69
C00882,2024-11,10730.470000000001
C00882,2024-12,2101.01
C00882,2025-01,21793.14
C00882,2025-02,1368.05
C00882,2025-03,5687.97
C00882,2025-04,1325.29
C00882,2025-05,2345.03
C00882,2025-08,4961.960000000001
C00882,2025-09,14863.460000000001
C00882,2025-10,18652.18
C00883,2024-01,7497.810000000001
C00883,2024-03,49397.66
C00883,2024-04,2666.91
C00883,2024-05,9845.23
C00883,2024-06,10054.72
C00883,2024-08,409.55
C00883,2024-10,17455.19
C00883,2024-11,4815.71
C00883,2024-12,15275.3
C00883,2025-01,10483.21
C00883,2025-02,4670.65
C00883,2025-03,42064.16
C00883,2025-04,1564.76
C00883,2025-05,33703.47
C00883,2025-06,4231.74
C00883,2025-07,3768.0600000000004
C00883,2025-08,5090.46
C00883,2025-10,18772.0
C00883,2025-11,13763.67
C00883,2025-12,896.3
C00884,2024-01,6287.7699999999995
C00884,2024-02,4560.35
C00884,2024-03,44886.9
C00884,2024-05,3507.49
C00884,2024-09,4034.16
C00884,2024-10,12459.32
C00884,2024-11,2983.49
C00884,2025-01,1633.64
C00884,2025-02,11333.73
C00884,2025-03,9499.82
C00884,2025-04,1429.45
C00884,2025-05,3367.1400000000003
C00884,2025-07,45470.78
C00884,2025-08,46703.74
C00884,2025-09,10578.79
C00884,2025-10,28767.96
C00884,2025-11,1082.52
C00884,2025-12,23104.86
C00885,2024-01,17613.0
C00885,2024-03,745.66
C00885,2024-04,3483.68
C00885,2024-05,2529.9
C00885,2024-06,5629.34
C00885,2024-07,29310.769999999997
C00885,2024-08,5888.6
C00885,2024-09,29655.8
C00885,2024-10,3796.76
C00885,2024-12,5146.39
C00885,2025-01,1214.81
C00885,2025-03,6768.47
C00885,2025-04,18157.74
C00885,2025-05,5236.28
C00885,2025-07,2579.47
C00885,2025-08,26992.58
C00885,2025-09,4207.12
C00885,2025-11,11392.08
C00885,2025-12,38806.979999999996
C00886,2024-01,3835.97
C00886,2024-02,35931.5
C00886,2024-03,68231.29000000001
C00886,2024-05,12029.14
C00886,2024-06,41878.81
C00886,2024-07,2919.2
C00886,2024-11,62639.740000000005
C00886,2024-12,14949.96
C00886,2025-01,2002.25
C00886,2025-02,24723.07
C00886,2025-03,45610.57
C00886,2025-04,4879.41
C00886,2025-05,3060.49
C00886,2025-08,1135.42
C00886,2025-09,7846.69
C00886,2025-10,7118.21
C00886,2025-11,1484.0
C00887,2024-03,25167.629999999997
C00887,2024-04,5587.0
C00887,2024-05,15999.92
C00887,2024-06,12700.79
C00887,2024-07,49473.409999999996
C00887,2024-09,14056.66
C00887,2024-10,8248.63
C00887,2024-11,12038.7
C00887,2025-01,1997.35
C00887,2025-02,3096.33
C00887,2025-07,1645.5
C00887,2025-08,57045.18
C00887,2025-09,27497.05
C00887,2025-11,10823.02
C00888,2024-01,52951.799999999996
C00888,2024-02,31526.64
C00888,2024-03,15052.349999999999
C00888,2024-04,12895.84
C00888,2024-05,51382.58
C00888,2024-06,1912.24
C00888,2024-07,28917.91
C00888,2024-08,15770.26
C00888,2024-09,2569.73
C00888,2024-10,2123.81
C00888,2024-12,5105.21
C00888,2025-05,49959.31
C00888,2025-06,26944.829999999998
C00888,2025-07,8356.61
C00888,2025-08,92560.9
C00888,2025-09,32417.13
C00888,2025-10,21115.840000000004
C00888,2025-12,6458.16
C00889,2024-01,21745.6
C00889,2024-02,14350.900000000001
C00889,2024-03,62755.88
C00889,2024-04,26708.730000000003
C00889,2024-06,83475.65
C00889,2024-07,32800.33
C00889,2024-08,5026.24
C00889,2024-09,52705.56
C00889,2024-11,18450.18
C00889,2024-12,3871.31
C00889,2025-02,22544.69
C00889,2025-03,14724.38
C00889,2025-04,20772.350000000002
C00889,2025-05,34528.74
C00889,2025-06,2244.24
C00889,2025-07,85202.65
C00889,2025-09,17346.690000000002
C00889,2025-10,16053.49
C00889,2025-11,23173.82
C00890,2024-01,9613.25
C00890,2024-02,6715.17
C00890,2024-03,3164.06
C00890,2024-04,3047.3
C00890,2024-05,48692.85
C00890,2024-06,10645.54
C00890,2024-07,13190.099999999999
C00890,2024-08,17229.13
C00890,2024-09,3791.11
C00890,2024-10,897.78
C00890,2024-11,16543.079999999998
C00890,2024-12,2261.73
C00890,2025-02,18413.02
C00890,2025-03,29448.280000000002
C00890,2025-04,3079.8500000000004
C00890,2025-06,38206.52
C00890,2025-07,10876.539999999999
C00890,2025-08,6490.27
C00890,2025-09,12217.32
C00890,2025-11,10029.99
C00891,2024-01,38520.81
C00891,2024-02,35884.51
C00891,2024-03,32329.95
C00891,2024-06,44120.19
C00891,2024-07,943.58
C00891,2024-08,32658.91
C00891,2025-01,40756.8
C00891,2025-02,8463.029999999999
C00891,2025-03,76815.36
C00891,2025-04,33489.39
C00891,2025-05,22322.77
C00891,2025-06,2884.61
C00891,2025-08,46279.96
C00891,2025-09,9323.91
C00891,2025-10,13132.37
C00891,2025-11,30493.170000000002
C00891,2025-12,52403.34
C00892,2024-01,1034.93
C00892,2024-02,4362.67
C00892,2024-03,8098.26
C00892,2024-05,15021.949999999999
C00892,2024-06,16582.34
C00892,2024-07,16256.14
C00892,2024-08,38500.6
C00892,2024-09,24654.21
C00892,2024-10,10903.38
C00892,2024-12,2663.02
C00892,2025-01,4423.96
C00892,2025-02,3366.49
C00892,2025-03,23505.28
C00892,2025-04,6408.14
C00892,2025-05,5087.06
C00892,2025-06,417.43
C00892,2025-07,15515.82
C00892,2025-08,2435.2
C00892,2025-09,11113.05
C00892,2025-11,36838.090000000004
C00892,2025-12,6600.4
C00893,2024-01,13501.87
C00893,2024-02,30533.16
C00893,2024-03,20355.01
C00893,2024-04,38502.33
C00893,2024-05,3363.8
C00893,2024-06,30056.7
C00893,2024-07,2568.79
C00893,2024-08,4437.51
C00893,2024-10,30045.550000000003
C00893,2024-11,5082.1
C00893,2024-12,4786.57
C00893,2025-01,54064.38
C00893,2025-03,3321.86
C00893,2025-04,1053.49
C00893,2025-05,3300.52
C00893,2025-06,2076.0
C00893,2025-07,4574.67
C00893,2025-09,38429.899999999994
C00893,2025-11,13118.45
C00894,2024-01,7448.83
C00894,2024-02,34972.86
C00894,2024-03,2678.4
C00894,2024-04,8668.71
C00894,2024-06,2408.5
C00894,2024-07,7740.36
C00894,2024-08,2392.52
C00894,2024-10,2647.66
C00894,2025-02,37500.23
C00894,2025-03,31075.82
C00894,2025-06,6073.379999999999
C00894,2025-08,5900.58
C00894,2025-09,8527.73
C00894,2025-11,44566.01
C00894,2025-12,13624.14
C00895,2024-01,7855.4
C00895,2024-03,36722.82
C00895,2024-04,9408.789999999999
C00895,2024-05,26269.85
C00895,2024-06,14772.41
C00895,2024-07,13113.99
C00895,2024-08,1851.98
C00895,2024-09,55947.25
C00895,2024-10,9724.7
C00895,2024-11,34249.31
C00895,2024-12,3620.63
C00895,2025-01,18185.739999999998
C00895,2025-02,9985.18
C00895,2025-03,20586.63
C00895,2025-04,2567.95
C00895,2025-05,849.24
C00895,2025-06,6280.4
C00895,2025-07,7949.3
C00895,2025-08,6100.54
C00895,2025-09,237.74
C00895,2025-10,1734.72
C00895,2025-11,67814.01
C00895,2025-12,1259.8600000000001
C00896,2024-01,34801.99
C00896,2024-02,43494.03
C00896,2024-03,27215.13
C00896,2024-04,4024.6200000000003
C00896,2024-05,13661.21
C00896,2024-06,18539.04
C00896,2024-07,2987.06
C00896,2024-09,39112.81
C00896,2024-10,14974.5
C00896,2024-11,35920.619999999995
C00896,2024-12,660.02
C00896,2025-02,1216.74
C00896,2025-03,46372.61
C00896,2025-05,23629.31
C00896,2025-06,21755.33
C00896,2025-07,1072.06
C00896,2025-09,4432.78
C00896,2025-10,838.46
C00896,2025-11,7300.37
C00896,2025-12,33078.24
C00897,2024-01,7345.67
C00897,2024-02,69003.61
C00897,2024-03,20389.36
C00897,2024-04,7757.18
C00897,2024-05,14812.220000000001
C00897,2024-06,111738.79
C00897,2024-07,9778.150000000001
C00897,2024-08,1574.48
C00897,2024-09,2395.26
C00897,2024-10,1184.51
C00897,2024-11,7414.72
C00897,2024-12,5218.82
C00897,2025-01,13591.69
C00897,2025-02,18408.57
C00897,2025-04,1610.67
C00897,2025-06,2582.03
C00897,2025-07,3217.66
C00897,2025-08,1439.75
C00897,2025-10,8559.59
C00897,2025-11,25386.309999999998
C00898,2024-01,5161.93
C00898,2024-02,12875.029999999999
C00898,2024-03,4625.44
C00898,2024-04,58593.009999999995
C00898,2024-05,4500.41
C00898,2024-06,17723.42
C00898,2024-07,897.41
C00898,2024-08,516.99
C00898,2024-09,12248.38
C00898,2024-10,21823.54
C00898,2024-12,734.29
C00898,2025-01,297.93
C00898,2025-02,2641.67
C00898,2025-03,31470.73
C00898,2025-05,19604.22
C00898,2025-06,4862.48
C00898,2025-08,32810.92
C00898,2025-09,13852.02
C00898,2025-10,16441.84
C00898,2025-11,27868.41
C00898,2025-12,5391.83
C00899,2024-01,49416.85
C00899,2024-02,2812.74
C00899,2024-05,14385.94
C00899,2024-06,51488.25
C00899,2024-07,29340.210000000003
C00899,2024-08,52370.729999999996
C00899,2024-09,103253.61000000002
C00899,2024-10,4132.1900000000005
C00899,2024-11,33135.89
C00899,2024-12,19431.74
C00899,2025-01,5176.74
C00899,2025-02,14875.21
C00899,2025-03,18156.94
C00899,2025-04,8601.13
C00899,2025-05,23348.17
C00899,2025-06,10923.41
C00899,2025-07,911.3
C00899,2025-08,1295.32
C00899,2025-10,9680.95
C00899,2025-11,4638.27
C00899,2025-12,277.75
C00900,2024-03,249.25
C00900,2024-04,37536.770000000004
C00900,2024-05,80462.38
C00900,2024-06,60083.450000000004
C00900,2024-07,576.68
C00900,2024-08,8276.71
C00900,2024-09,1217.68
C00900,2024-10,1062.71
C00900,2025-01,13909.779999999999
C00900,2025-02,7643.33
C00900,2025-03,4131.51
C00900,2025-05,5979.410000000001
C00900,2025-06,6251.75
C00900,2025-07,12929.49
C00900,2025-08,1246.12
C00900,2025-10,6109.29
C00900,2025-11,3452.66
C00900,2025-12,7526.709999999999
C00901,2024-05,24229.829999999998
C00901,2024-06,2119.58
C00901,2024-10,15734.46
C00901,2024-11,15909.75
C00901,2024-12,2227.01
C00901,2025-01,5250.56
C00901,2025-02,14072.74
C00901,2025-04,1130.36
C00901,2025-05,23104.79
C00901,2025-06,11898.91
C00901,2025-08,48282.55
C00901,2025-09,10670.310000000001
C00901,2025-10,7969.429999999999
C00901,2025-11,1550.99
C00901,2025-12,1431.86
C00902,2024-02,1002.48
C00902,2024-03,536.19
C00902,2024-04,35936.100000000006
C00902,2024-05,248.32
C00902,2024-06,2413.71
C00902,2024-07,36651.88
C00902,2024-08,7073.27
C00902,2024-09,6736.5
C00902,2024-10,11804.95
C00902,2024-11,14899.32
C00902,2025-01,1152.19
C00902,2025-02,4060.71
C00902,2025-03,2400.68
C00902,2025-04,37031.51
C00902,2025-05,19967.45
C00902,2025-06,64701.649999999994
C00902,2025-08,41791.3
C00902,2025-09,4075.43
C00902,2025-10,6441.23
C00902,2025-11,3809.59
C00902,2025-12,39108.36
C00903,2024-01,1522.47
C00903,2024-02,9939.13
C00903,2024-06,10992.82
C00903,2024-08,11153.97
C00903,2024-09,22748.46
C00903,2025-01,29350.43
C00903,2025-03,3066.36
C00903,2025-04,2489.03
C00903,2025-06,56718.600000000006
C00903,2025-08,25852.26
C00903,2025-09,1104.8899999999999
C00903,2025-10,2096.16
C00903,2025-12,1349.87
C00904,2024-01,19078.11
C00904,2024-02,6493.85
C00904,2024-03,1031.43
C00904,2024-04,6709.26
C00904,2024-05,7899.27
C00904,2024-06,8080.89
C00904,2024-07,6374.22
C00904,2024-09,15920.32
C00904,2024-12,1167.33
C00904,2025-01,2981.87
C00904,2025-02,19267.97
C00904,2025-05,6750.8
C00904,2025-06,680.8
C00904,2025-07,23423.89
C00904,2025-08,10254.46
C00904,2025-09,5623.97
C00904,2025-10,327.63
C00904,2025-11,40650.71000000001
C00904,2025-12,3443.46
C00905,2024-01,37975.14
C00905,2024-02,10797.02
C00905,2024-04,10170.99
C00905,2024-05,2100.5
C00905,2024-06,2708.28
C00905,2024-09,16576.77
C00905,2024-11,16854.18
C00905,2024-12,43103.75
C00905,2025-01,3935.61
C00905,2025-04,901.5
C00905,2025-06,275.91
C00905,2025-07,5903.49
C00905,2025-08,2935.56
C00905,2025-09,1778.54
C00905,2025-10,13113.62
C00905,2025-11,12822.240000000002
C00906,2024-01,14943.3
C00906,2024-02,31197.57
C00906,2024-03,1815.42
C00906,2024-05,932.58
C00906,2024-06,44276.98
C00906,2024-07,6490.6
C00906,2024-08,8533.06
C00906,2024-09,5186.48
C00906,2024-10,7911.300000000001
C00906,2024-11,17692.95
C00906,2024-12,20110.68
C00906,2025-01,965.48
C00906,2025-02,1481.51
C00906,2025-03,419.07
C00906,2025-04,14558.34
C00906,2025-05,18752.37
C00906,2025-07,28290.98
C00906,2025-10,14791.23
C00906,2025-11,4841.14
C00906,2025-12,7177.35
C00907,2024-01,44311.47
C00907,2024-02,2774.05
C00907,2024-03,2648.72
C00907,2024-05,1539.31
C00907,2024-06,428.47
C00907,2024-07,31318.87
C00907,2024-09,49205.340000000004
C00907,2024-10,16253.12
C00907,2024-12,13074.85
C00907,2025-02,1787.81
C00907,2025-03,2776.77
C00907,2025-05,10689.12
C00907,2025-06,3915.5
C00907,2025-07,15065.619999999999
C00907,2025-08,12524.619999999999
C00907,2025-09,837.9
C00907,2025-10,18207.260000000002
C00907,2025-11,21613.059999999998
C00907,2025-12,14694.06
C00908,2024-01,2905.1
C00908,2024-03,1684.45
C00908,2024-04,58854.16
C00908,2024-05,318.62
C00908,2024-06,24367.489999999998
C00908,2024-07,21654.08
C00908,2024-09,13075.68
C00908,2024-10,79937.73
C00908,2024-12,2323.73
C00908,2025-01,1364.73
C00908,2025-02,54282.19
C00908,2025-05,20296.210000000003
C00908,2025-06,53779.68
C00908,2025-07,20414.42
C00908,2025-12,4001.7
C00909,2024-01,37787.95
C00909,2024-02,1920.59
C00909,2024-03,10116.029999999999
C00909,2024-05,6753.13
C00909,2024-06,1542.36
C00909,2024-08,2391.66
C00909,2024-09,13778.01
C00909,2024-10,17807.17
C00909,2025-02,13198.580000000002
C00909,2025-04,3588.33
C00909,2025-05,5213.86
C00909,2025-06,7395.91
C00909,2025-07,28721.75
C00909,2025-08,511.98
C00909,2025-09,13995.98
C00909,2025-11,7977.63
C00909,2025-12,5868.02
C00910,2024-01,16704.75
C00910,2024-03,7933.57
C00910,2024-04,5034.18
C00910,2024-05,18354.72
C00910,2024-08,1482.98
C00910,2024-10,3988.8
C00910,2024-11,2785.18
C00910,2024-12,59752.43
C00910,2025-01,4727.78
C00910,2025-02,38899.57
C00910,2025-04,3438.41
C00910,2025-05,2477.31
C00910,2025-06,22182.72
C00910,2025-07,6769.5599999999995
C00910,2025-08,11633.51
C00910,2025-09,1549.6
C00910,2025-10,27903.16
C00910,2025-11,10010.61
C00910,2025-12,1003.92
C00911,2024-01,15469.41
C00911,2024-03,2816.49
C00911,2024-04,31657.940000000002
C00911,2024-05,989.79
C00911,2024-06,495.78
C00911,2024-07,17183.58
C00911,2024-08,5026.52
C00911,2024-10,12313.02
C00911,2024-12,9525.01
C00911,2025-01,22776.03
C00911,2025-02,16663.41
C00911,2025-03,14947.02
C00911,2025-04,32332.579999999998
C00911,2025-06,462.83
C00911,2025-07,30583.52
C00911,2025-10,8740.61
C00911,2025-11,1729.77
C00912,2024-01,13256.330000000002
C00912,2024-02,7543.950000000001
C00912,2024-03,900.66
C00912,2024-04,12629.47
C00912,2024-05,16664.95
C00912,2024-06,20514.01
C00912,2024-07,4618.04
C00912,2024-09,3512.67
C00912,2024-10,10980.57
C00912,2024-11,2263.5
C00912,2024-12,5607.01
C00912,2025-01,13223.0
C00912,2025-02,6990.31
C00912,2025-03,2095.78
C00912,2025-04,11842.49
C00912,2025-05,9892.470000000001
C00912,2025-07,12058.029999999999
C00912,2025-08,6868.05
C00912,2025-09,2699.34
C00912,2025-11,2508.45
C00912,2025-12,10350.99
C00913,2024-01,14785.02
C00913,2024-02,5641.39
C00913,2024-03,2533.21
C00913,2024-04,3507.45
C00913,2024-05,43938.8
C00913,2024-06,24778.42
C00913,2024-08,20035.25
C00913,2024-09,2658.29
C00913,2024-10,7465.85
C00913,2024-11,17323.8
C00913,2024-12,13700.279999999999
C00913,2025-01,30030.56
C00913,2025-02,21895.690000000002
C00913,2025-03,4183.13
C00913,2025-04,6167.75
C00913,2025-05,70087.32
C00913,2025-07,28655.78
C00913,2025-09,51956.13
C00913,2025-10,14640.99
C00913,2025-12,4175.63
C00914,2024-01,2595.6
C00914,2024-02,5867.79
C00914,2024-04,985.49
C00914,2024-07,34491.78
C00914,2024-09,2576.39
C00914,2024-10,6789.93
C00914,2025-04,101564.37
C00914,2025-06,51542.63
C00914,2025-07,4096.7
C00914,2025-08,19221.36
C00914,2025-10,8578.83
C00914,2025-11,6017.95
C00914,2025-12,43918.92
C00915,2024-01,37826.61
C00915,2024-02,6433.25
C00915,2024-03,22109.59
C00915,2024-05,1043.6
C00915,2024-06,75015.88
C00915,2024-07,6660.27
C00915,2024-08,2456.77
C00915,2024-09,9524.769999999999
C00915,2024-10,48964.28
C00915,2024-12,22328.73
C00915,2025-01,31927.7
C00915,2025-02,27109.94
C00915,2025-03,25428.28
C00915,2025-05,4323.21
C00915,2025-06,48685.25
C00915,2025-07,3258.23
C00915,2025-08,8930.07
C00915,2025-09,19976.18
C00915,2025-10,4434.6
C00915,2025-11,2847.05
C00915,2025-12,6055.26
C00916,2024-02,17851.61
C00916,2024-03,611.94
C00916,2024-04,5991.9400000000005
C00916,2024-05,7931.34
C00916,2024-06,8714.66
C00916,2024-07,27953.0
C00916,2024-08,72953.36
C00916,2024-09,2227.84
C00916,2024-10,3423.5
C00916,2024-12,38265.71
C00916,2025-01,2785.72
C00916,2025-02,2311.91
C00916,2025-03,4349.13
C00916,2025-05,5854.08
C00916,2025-06,21881.78
C00916,2025-07,54197.88
C00916,2025-08,1809.35
C00916,2025-09,17755.67
C00916,2025-10,9189.279999999999
C00916,2025-11,29086.93
C00916,2025-12,29762.0
C00917,2024-01,3454.26
C00917,2024-03,8299.01
C00917,2024-05,3970.04
C00917,2024-06,7100.4400000000005
C00917,2024-07,16445.52
C00917,2024-09,56978.729999999996
C00917,2024-11,23026.33
C00917,2024-12,16580.12
C00917,2025-01,15569.74
C00917,2025-04,8502.5
C00917,2025-05,13086.29
C00917,2025-08,1315.79
C00917,2025-09,62042.84
C00917,2025-10,28966.87
C00917,2025-11,12706.0
C00917,2025-12,3782.2699999999995
C00918,2024-02,2291.97
C00918,2024-03,17674.75
C00918,2024-05,11612.52
C00918,2024-06,4060.03
C00918,2024-07,6501.19
C00918,2024-08,54491.38
C00918,2024-10,13494.34
C00918,2024-11,1585.8
C00918,2024-12,14887.0
C00918,2025-01,6501.44
C00918,2025-02,16833.45
C00918,2025-03,270.32
C00918,2025-04,89274.36
C00918,2025-08,16820.63
C00918,2025-09,1549.72
C00918,2025-10,11467.01
C00918,2025-11,1490.22
C00919,2024-01,19442.710000000003
C00919,2024-03,29443.6
C00919,2024-04,2075.43
C00919,2024-05,4010.29
C00919,2024-06,1364.52
C00919,2024-08,2426.72
C00919,2024-09,17015.36
C00919,2024-10,4962.74
C00919,2024-11,2666.57
C00919,2024-12,3630.6499999999996
C00919,2025-02,9483.039999999999
C00919,2025-03,45083.32
C00919,2025-04,29714.89
C00919,2025-05,30194.43
C00919,2025-06,1691.07
C00919,2025-07,43796.96
C00919,2025-09,3552.54
C00919,2025-10,644.11
C00919,2025-12,5524.21
C00920,2024-02,12785.990000000002
C00920,2024-03,11994.88
C00920,2024-05,3196.19
C00920,2024-08,23580.3
C00920,2024-09,30539.32
C00920,2024-10,20954.55
C00920,2024-12,31204.42
C00920,2025-02,1594.37
C00920,2025-03,7247.12
C00920,2025-04,14760.04
C00920,2025-05,1682.1599999999999
C00920,2025-06,343.29
C00920,2025-07,19990.0
C00920,2025-10,22114.39
C00920,2025-11,9938.220000000001
C00920,2025-12,4606.53
C00921,2024-01,8080.3
C00921,2024-02,47512.7
C00921,2024-03,4788.32
C00921,2024-04,17391.12
C00921,2024-05,8326.28
C00921,2024-06,36280.05
C00921,2024-07,35755.16
C00921,2024-08,11138.300000000001
C00921,2024-10,8746.14
C00921,2024-11,20004.65
C00921,2025-01,28202.96
C00921,2025-02,17639.04
C00921,2025-03,26063.39
C00921,2025-04,878.08
C00921,2025-06,2460.35
C00921,2025-07,3098.18
C00921,2025-08,15276.35
C00921,2025-09,1990.64
C00921,2025-11,829.21
C00922,2024-01,21933.72
C00922,2024-03,1561.16
C00922,2024-05,6080.87
C00922,2024-06,64612.130000000005
C00922,2024-09,43292.59
C00922,2024-10,28629.86
C00922,2024-11,6100.7
C00922,2024-12,1948.38
C00922,2025-01,44138.95
C00922,2025-02,3605.44
C00922,2025-06,8899.02
C00922,2025-09,3607.64
C00922,2025-11,42966.01
C00922,2025-12,4625.27
C00923,2024-01,23038.71
C00923,2024-02,2123.97
C00923,2024-03,3708.3
C00923,2024-04,6074.8
C00923,2024-05,625.8
C00923,2024-06,16861.44
C00923,2024-11,12686.35
C00923,2024-12,2157.45
C00923,2025-01,2754.14
C00923,2025-03,23844.55
C00923,2025-05,27846.71
C00923,2025-06,2605.15
C00923,2025-07,28589.57
C00923,2025-08,13613.12
C00923,2025-09,66068.56
C00923,2025-10,44384.09
C00923,2025-11,22393.66
C00923,2025-12,20584.2
C00924,2024-01,44876.05
C00924,2024-02,3076.87
C00924,2024-03,53256.26
C00924,2024-04,3151.75
C00924,2024-05,38703.94
C00924,2024-07,33167.24
C00924,2024-08,40338.07
C00924,2024-10,1150.11
C00924,2024-11,16073.609999999999
C00924,2024-12,33713.23
C00924,2025-01,5860.46
C00924,2025-02,1931.61
C00924,2025-05,1842.21
C00924,2025-06,20088.04
C00924,2025-07,6380.17
C00924,2025-09,19032.97
C00924,2025-10,2217.59
C00924,2025-11,5777.52
C00924,2025-12,2583.24
C00925,2024-02,16878.81
C00925,2024-03,13014.71
C00925,2024-04,62733.130000000005
C00925,2024-05,15769.349999999999
C00925,2024-06,27243.35
C00925,2024-07,6753.81
C00925,2024-08,21295.55
C00925,2024-09,28857.29
C00925,2024-10,47035.37
C00925,2024-11,46949.490000000005
C00925,2024-12,26575.68
C00925,2025-01,38519.39
C00925,2025-03,19712.82
C00925,2025-05,14530.68
C00925,2025-06,16144.19
C00925,2025-08,16729.92
C00925,2025-09,5248.78
C00925,2025-10,2732.58
C00925,2025-11,1602.78
C00925,2025-12,26693.420000000002
C00926,2024-01,6951.78
C00926,2024-02,16600.21
C00926,2024-03,9189.82
C00926,2024-05,31753.07
C00926,2024-06,30271.18
C00926,2024-08,57161.25
C00926,2024-09,3188.94
C00926,2024-10,5962.33
C00926,2024-11,9400.86
C00926,2024-12,9542.380000000001
C00926,2025-01,58011.33
C00926,2025-03,41347.39
C00926,2025-04,20141.07
C00926,2025-05,53578.88
C00926,2025-06,35807.08
C00926,2025-07,1522.75
C00926,2025-09,38100.75
C00926,2025-10,1188.62
C00926,2025-11,1858.84
C00926,2025-12,12018.68
C00927,2024-01,14150.59
C00927,2024-02,16562.3
C00927,2024-03,1755.13
C00927,2024-04,47683.19
C00927,2024-05,2455.97
C00927,2024-06,908.55
C00927,2024-08,38432.689999999995
C00927,2024-09,18229.03
C00927,2024-10,21474.84
C00927,2024-11,731.14
C00927,2024-12,1216.93
C00927,2025-01,28098.480000000003
C00927,2025-03,9215.970000000001
C00927,2025-04,95204.07
C00927,2025-06,19989.28
C00927,2025-07,46958.48
C00927,2025-08,1763.0099999999998
C00927,2025-09,45643.6
C00927,2025-10,13576.72
C00928,2024-01,17609.11
C00928,2024-02,7232.459999999999
C00928,2024-03,7277.08
C00928,2024-06,3901.46
C00928,2024-07,3126.2599999999998
C00928,2024-08,19245.95
C00928,2024-10,49965.520000000004
C00928,2024-11,16092.25
C00928,2025-01,13748.54
C00928,2025-05,27998.09
C00928,2025-06,38536.21
C00928,2025-07,4204.0
C00928,2025-08,8484.8
C00928,2025-10,1592.29
C00928,2025-12,18571.65
C00929,2024-01,28129.86
C00929,2024-02,6916.650000000001
C00929,2024-03,31655.62
C00929,2024-04,8082.59
C00929,2024-05,1940.57
C00929,2024-06,1035.14
C00929,2024-07,536.3
C00929,2024-08,2213.37
C00929,2024-09,11219.65
C00929,2024-10,8226.66
C00929,2024-11,81126.54
C00929,2025-02,3795.4799999999996
C00929,2025-04,11096.019999999999
C00929,2025-05,48127.45
C00929,2025-06,654.96
C00929,2025-07,13149.380000000001
C00929,2025-08,7212.73
C00929,2025-09,7245.07
C00929,2025-10,28066.17
C00929,2025-11,1384.65
C00929,2025-12,5506.07
C00930,2024-01,589.77
C00930,2024-02,5964.68
C00930,2024-03,2859.15
C00930,2024-05,8518.48
C00930,2024-06,42314.42
C00930,2024-08,44735.53999999999
C00930,2024-09,34148.07
C00930,2024-11,2775.81
C00930,2024-12,12358.04
C00930,2025-01,21933.25
C00930,2025-03,31577.52
C00930,2025-04,17334.68
C00930,2025-05,1773.13
C00930,2025-06,2310.14
C00930,2025-07,17789.69
C00930,2025-08,32013.81
C00930,2025-09,1312.81
C00930,2025-10,2839.79
C00930,2025-11,15796.57
C00930,2025-12,18743.86
C00931,2024-01,13995.14
C00931,2024-02,14974.08
C00931,2024-05,6436.33
C00931,2024-07,2288.37
C00931,2024-08,1144.37
C00931,2024-09,1153.25
C00931,2024-10,13679.349999999999
C00931,2024-11,13448.259999999998
C00931,2024-12,18292.75
C00931,2025-01,32152.65
C00931,2025-02,4530.379999999999
C00931,2025-03,1058.42
C00931,2025-04,34807.71
C00931,2025-06,916.08
C00931,2025-07,12241.84
C00931,2025-08,22837.73
C00931,2025-09,1718.05
C00931,2025-10,772.49
C00931,2025-11,43815.28999999999
C00931,2025-12,6435.7
C00932,2024-01,16497.75
C00932,2024-03,36887.04
C00932,2024-08,2470.13
C00932,2024-09,208.2
C00932,2024-10,759.9
C00932,2025-02,13384.61
C00932,2025-03,13764.720000000001
C00932,2025-04,4657.49
C00932,2025-05,13436.78
C00932,2025-06,9954.27
C00932,2025-07,8621.08
C00932,2025-08,24772.829999999998
C00932,2025-09,33432.04
C00932,2025-10,50610.219999999994
C00932,2025-11,6697.71
C00932,2025-12,850.83
C00933,2024-01,12974.56
C00933,2024-04,31428.55
C00933,2024-05,30025.2
C00933,2024-06,3744.55
C00933,2024-07,6362.88
C00933,2024-08,4100.62
C00933,2024-10,19478.88
C00933,2024-11,31219.28
C00933,2024-12,3599.1800000000003
C00933,2025-01,50622.25
